Iteration,Inlet Monitor Point Temperature (°C),Outlet Monitor Point Temperature (°C),TPU Monitor Point Temperature (°C),VRM 1 Monitor Point Temperature (°C),VRM 2 Monitor Point Temperature (°C),VRM 3 Monitor Point Temperature (°C),VRM 4 Monitor Point Temperature (°C),HBM 1 Monitor Point Temperature (°C),HBM 2 Monitor Point Temperature (°C),HBM 3 Monitor Point Temperature (°C),HBM 4 Monitor Point Temperature (°C),HBM 5 Monitor Point Temperature (°C),HBM 6 Monitor Point Temperature (°C),HBM 7 Monitor Point Temperature (°C),HBM 8 Monitor Point Temperature (°C),Inlet Monitor Point Pressure (N/m2),Outlet Monitor Point Pressure (N/m2)
827,35.0,48.50111797710429,173.17493091034123,305.3469032257957,299.79816509672384,299.71500933109604,296.782468936548,148.82495483668484,148.33704954955442,154.4162588654778,154.34775816399465,150.90741648920877,149.99786497480525,158.6594295227207,158.9695753802963,35000.48367720788,12000.483677207874
828,35.0,48.50157437545837,173.17190395363934,305.3506333099214,299.79859918204517,299.69792766297525,296.77462679831683,148.82955864898292,148.3376508546812,154.41375816819865,154.34822999030663,150.91428893903094,149.99812944955184,158.660883570314,158.97174606352394,34997.3019975412,11997.3019975412
829,35.0,48.50819981803922,173.159830626227,305.35880201449913,299.80906270781395,299.708177666613,296.7820754236195,148.8201438097393,148.34151363079044,154.41226142550232,154.35830866818588,150.91482689158963,150.01624321695917,158.66585276440236,158.9719195749612,34993.8113382988,11993.811338298801
830,35.0,48.49708723903831,173.1770954994075,305.35263207451476,299.79859745305185,299.7038532927693,296.7693965993664,148.82801664822938,148.3513074357592,154.4070432299027,154.34970850992562,150.9077670756713,149.99969677486004,158.65761665037724,158.96555095140366,34990.382457948974,11990.382457948974
831,35.0,48.496936282766534,173.16863969227035,305.3599105773578,299.7967150313905,299.6978884064794,296.77515793127515,148.83461140069625,148.34883103609494,154.4182548077111,154.3552625926698,150.91369118136927,150.01314877741686,158.65231355404146,158.9679544893785,35000.36299627582,12000.362996275824
832,35.0,48.505304956537465,173.16747670073858,305.35032414323143,299.79396839647467,299.71105459712436,296.77486517978707,148.83451160313496,148.3419078866336,154.40418747312833,154.3544877259371,150.9125104347529,150.00831021790128,158.67002075430585,158.97379276078982,35006.855537253694,12006.855537253698
833,35.0,48.49374811698515,173.16804525843412,305.3644356744223,299.8062627999134,299.70176168846535,296.77683261237763,148.82375757995413,148.34875647467697,154.42293660565352,154.3550926991915,150.9115704759432,150.0152283065335,158.67130943892943,158.98055014897926,34997.46431911489,11997.464319114895
834,35.0,48.50613454758018,173.1731243482082,305.3500177605684,299.80691209939516,299.7134667671909,296.7693123178085,148.83567364832305,148.34389616863052,154.4157915902102,154.35910133616022,150.91427942808093,150.01623057350184,158.65960568193114,158.96536889083058,34994.4572763603,11994.4572763603
835,35.0,48.5019171016756,173.17623329437984,305.35678817996654,299.80977829560777,299.7094168898597,296.7693314240827,148.8220886976086,148.3473653003223,154.4044947683855,154.34816486883852,150.91481773052203,150.0064905399966,158.65941554043292,158.97662515593296,34991.61064006943,11991.610640069437
836,35.0,48.494186843254006,173.174360704539,305.3455654805051,299.7968720323433,299.7123279589872,296.78167039413563,148.8292006437244,148.3508070720797,154.40404165648258,154.3469441708133,150.91108491689425,150.01680374886212,158.66783482529397,158.97649086568126,34991.70621846237,11991.706218462374
837,35.0,48.5021358046512,173.15933412561012,305.36371275041773,299.8025169769384,299.7030175997602,296.7877024181355,148.82357245943058,148.34266815192746,154.4115228152604,154.35242949139644,150.90617250402846,150.0000440993477,158.6676777614387,158.98306069250484,34994.427928925856,11994.427928925856
838,35.0,48.49588765440634,173.16710471701992,305.3545872863114,299.8055496090718,299.7078729712075,296.7845946615081,148.82831154808522,148.33667734721578,154.41218581448575,154.35699105463996,150.906614430118,150.01675130576393,158.65281024303405,158.9769738362683,34992.00028121843,11992.00028121843
839,35.0,48.49417402238931,173.16494309772662,305.3556482750721,299.80358237094947,299.7061486806244,296.781403105772,148.83569250793184,148.34452776605258,154.42064261411943,154.3484720751246,150.90869261639764,149.9971817390381,158.6581584281189,158.98267990106007,34995.30079396729,11995.30079396729
840,35.0,48.50001418384081,173.17050219211998,305.35951077323875,299.8024518244819,299.7146268357316,296.7743009899975,148.82476625811722,148.3490135110567,154.410555535549,154.344340505635,150.9047588630081,149.99724615572293,158.66296171307653,158.98250933661532,34991.32298924234,11991.322989242339
841,35.0,48.49848286152759,173.15951673875944,305.3527636487237,299.80819631577657,299.6991264963324,296.7836612262288,148.82022183135723,148.35322682117757,154.42161861377105,154.35743382154564,150.91357423940568,150.01254429219173,158.67010032092884,158.9644172015279,34991.3120973442,11991.312097344198
842,35.0,48.49621311216278,173.17240386850673,305.34909046683185,299.7910633340822,299.6986008245014,296.7784856504225,148.82845138948375,148.3509019845106,154.40915068312205,154.3619673454321,150.9145276254714,150.01632172587887,158.6677378701137,158.9719889504813,35007.125523592455,12007.125523592456
843,35.0,48.49350689683414,173.16228109629748,305.3546920684295,299.80566004068487,299.69849871796174,296.7783167177796,148.83644881583658,148.33745647133327,154.41206892609037,154.36123048169964,150.91513471009085,150.0003190913946,158.67055760408942,158.97031786833713,34993.24240521418,11993.242405214176
844,35.0,48.50321355150069,173.16603881490326,305.3534058201223,299.80915135417393,299.7059705341651,296.77997736430325,148.83057727268832,148.35148498081443,154.41798465559103,154.3483529278031,150.91351767616547,150.00024148926838,158.66844937313758,158.98318553780283,35001.19364811647,12001.193648116468
845,35.0,48.495548495322815,173.16332846941813,305.35708771070273,299.8019138277698,299.7059406941407,296.7852853267206,148.83524334945025,148.35389200134952,154.41894591156867,154.3537013850826,150.90636431380244,150.01310393523366,158.67143897136808,158.9822631505083,35005.46911088898,12005.46911088898
846,35.0,48.505276588091995,173.17528743026745,305.36331119675356,299.79949712659396,299.70114289904313,296.7748469946589,148.83071048640713,148.3455588151748,154.41963111681125,154.3447296324697,150.9078427192845,150.00748008014372,158.658331027451,158.98109976739332,34999.12819130678,11999.128191306781
847,35.0,48.50935635256772,173.17791095215145,305.3486824075279,299.7911606647902,299.7067067120917,296.77155642352557,148.83782796144277,148.34469106885783,154.41035908489317,154.35428979027142,150.91483357411676,149.99815097080958,158.66187132042685,158.96569064374987,34993.067377557185,11993.067377557187
848,35.0,48.50894346932177,173.16105192448367,305.35493195644744,299.8079397505954,299.69859691125737,296.7731592212612,148.83244421232786,148.3506241109653,154.4169148338133,154.34521702225646,150.91120810693894,149.99984497590398,158.66077901033788,158.9648346207064,34993.991922842404,11993.991922842402
849,35.0,48.4945349647948,173.16643713807485,305.34980502456483,299.79521075262846,299.7095166472918,296.77946479490817,148.8221660257187,148.35322543485302,154.40446609394724,154.35446472512058,150.90605898953092,150.01182075711498,158.6589528733088,158.96890180059688,34998.659684125625,11998.659684125623
850,35.0,48.50180582207611,173.1765885743575,305.3543414719324,299.806377681502,299.70430156821715,296.77590898934113,148.83426599777587,148.35546803703238,154.4072769858203,154.34851901099597,150.9153858721824,149.9992046308074,158.66187262365924,158.9835019987814,35000.56468178357,12000.564681783571
851,35.0,48.50567497056483,173.17735398413615,305.3598008369227,299.80753143946674,299.7167083089464,296.77109714592046,148.83298466787926,148.34111341217152,154.40617706377105,154.3546707157758,150.90704832442967,150.0112282910028,158.6716685807858,158.97593000846265,34996.98880584097,11996.98880584097
852,35.0,48.49017735689214,173.17033567027997,305.34975009386824,299.8044694174824,299.6976372096248,296.77739462812184,148.82840649834478,148.35269119768668,154.41966676708964,154.3467794853326,150.90797696949946,150.01695526250106,158.6534492127086,158.98085789003784,35005.62959200469,12005.629592004694
853,35.0,48.5032054111529,173.16254117966196,305.34806683423443,299.7946593889032,299.7091710879958,296.7791826127396,148.83695371912435,148.35481785379446,154.41273586914173,154.34999164336077,150.9049495568202,150.0086120823758,158.6564013238632,158.97315962623077,35005.02043297713,12005.020432977128
854,35.0,48.49683269251332,173.17368077823147,305.36163715614873,299.79502298561084,299.69839759424906,296.7706479618473,148.82830538972203,148.35245993188073,154.42028208432933,154.35039724303633,150.89663534182895,150.01051175214212,158.6527738198061,158.96508446438614,35008.54423614746,12008.544236147462
855,35.0,48.4927460557234,173.16832517150408,305.35927874117493,299.8073199904726,299.6979412791603,296.78496607203977,148.82229802567562,148.34501769462594,154.42366449654105,154.35412171412716,150.9151829048274,149.99842752348238,158.66602353632223,158.97760604442877,34990.57905098054,11990.57905098054
856,35.0,48.49043318554494,173.1643106797408,305.3517118731476,299.799922128024,299.70723815459826,296.76959228907674,148.83744654577143,148.34035537868812,154.41768793879967,154.35875948372157,150.90034188191635,150.01660866350022,158.66675476956314,158.983792525684,35007.9138258242,12007.913825824204
857,35.0,48.500787019913325,173.1640710008427,305.3531484115472,299.80495620070263,299.70795662496704,296.7883179612992,148.8312304157981,148.34253789190484,154.4106385211428,154.36317220118494,150.90055145102525,149.99879731453473,158.66054331129664,158.97955359618305,34997.85137576924,11997.851375769244
858,35.0,48.492975713029324,173.1698806434751,305.36143679310544,299.80250285014773,299.7025667932738,296.77141125518676,148.83522886195814,148.34800750518565,154.42178865421099,154.35490180868254,150.9129748371649,150.016502629023,158.65600130349773,158.96516505909486,35007.5674499076,12007.5674499076
859,35.0,48.503995285487306,173.15833373769166,305.35488521014224,299.7983234055848,299.6994062214671,296.7760228973574,148.8301660553923,148.33664385755705,154.41016103649042,154.35633985012004,150.90352927836776,150.00889010270305,158.66989395361844,158.97072042141127,35003.81569552313,12003.81569552313
860,35.0,48.49442688738718,173.17190920167172,305.3471758977614,299.7933497053134,299.7097384910692,296.7840437145275,148.82052080162484,148.35146157230156,154.41405657129198,154.3593338114775,150.91292618272018,150.0152025809088,158.6523483572867,158.97193447180356,35009.74697514148,12009.74697514148
861,35.0,48.498699653624485,173.1631196512402,305.34669896992364,299.8003803465872,299.7127195632153,296.7743494633011,148.83569707235972,148.35264182871788,154.40645141041713,154.35597453014537,150.8970358256983,150.00184014674718,158.65377167793721,158.98297193593856,35005.185649034334,12005.185649034333
862,35.0,48.50280722006054,173.17776743861157,305.34546350585043,299.80687808701435,299.71603935782286,296.77634810065956,148.83661678262163,148.3433092584905,154.41930449483175,154.34911152699752,150.91455324598783,150.00679618233406,158.66262220687724,158.96611672045833,34997.29089251994,11997.290892519935
863,35.0,48.49950361601762,173.16974789744373,305.36029657404686,299.795622475137,299.7052435603342,296.77178980885714,148.83641763707408,148.35531213235012,154.41532345480874,154.34696596986703,150.90848842487847,150.01491849600075,158.6521608374187,158.97644004971576,35000.02126345669,12000.021263456694
864,35.0,48.50546520296668,173.16781025835522,305.36094686669276,299.8020921828199,299.7023864218249,296.7706867871423,148.83205441640078,148.34096993036417,154.41462520466868,154.36082011398636,150.90261836808088,149.9977905578592,158.66080997237134,158.98073979823226,34997.527783103884,11997.527783103887
865,35.0,48.50689623709197,173.16973449148577,305.3614467342888,299.8040290904926,299.70533913969905,296.77993920158383,148.81906438658592,148.34003361678867,154.41259449898934,154.34892604820217,150.9159258247392,150.00849077370546,158.66730501724481,158.96467697952795,34997.298236720424,11997.298236720424
866,35.0,48.49611173270478,173.1739615069111,305.35755062879286,299.7924649395763,299.71688654034455,296.78476427103726,148.82183919932555,148.34892243620365,154.40440109609136,154.3451673912186,150.90958723611485,150.0131937218888,158.65634194168314,158.96628162963702,34995.21808998762,11995.218089987622
867,35.0,48.498892191468066,173.16779213225206,305.3496744829039,299.80704598188123,299.7139732014478,296.77934027042073,148.83152360206626,148.34231917479877,154.42199079273257,154.34671687923566,150.90662673284695,150.00135180212726,158.65815281457287,158.97690569080876,34999.91940590747,11999.919405907469
868,35.0,48.50947759515527,173.1738147382844,305.3641800842292,299.7981898398407,299.7033375074122,296.78095628989615,148.82436780982823,148.34608367187545,154.42098163341848,154.35033615632346,150.9107270071316,150.00346903400398,158.65763794306957,158.97988207248895,35003.63479890139,12003.634798901387
869,35.0,48.49652757553453,173.1723926315033,305.36161056564606,299.7909144090503,299.70963161592124,296.78656696688086,148.82642231321526,148.34477116689996,154.40806792831208,154.34950557955113,150.9085642563489,150.00758519518124,158.66492527496538,158.9718674122435,34995.54680542611,11995.546805426105
870,35.0,48.509459711474854,173.16761723608053,305.35939498828265,299.7925021652551,299.7028371424052,296.77659779104755,148.82629802688814,148.3502387674485,154.41790263084283,154.35033345886174,150.89670273447663,150.01400027840398,158.65682873280403,158.97317164732078,35000.487596221545,12000.487596221545
871,35.0,48.50115102634026,173.159284786044,305.35042588251923,299.79307411800715,299.70812828551567,296.7771060338903,148.8242911604801,148.3367625243521,154.42275526169928,154.3504747188046,150.9023357147465,150.0096269436692,158.65988666023546,158.97848364270007,34992.34760588341,11992.347605883411
